unitid,effydlev,xeydetot,efydetot,xeydeexc,efydeexc,xeydesom,efydesom,xeydenon,efydenon
481191,All students total,R,367,A,,A,,R,367.0
481191,Undergraduate total,R,367,A,,A,,R,367.0
481191,"Undergraduate, degree/certificate-seeking",R,367,A,,A,,R,367.0
481207,All students total,R,252,R,252.0,R,0.0,R,0.0
481207,Undergraduate total,R,252,R,252.0,R,0.0,R,0.0
481207,"Undergraduate, degree/certificate-seeking",C,252,C,252.0,C,0.0,C,0.0
481225,All students total,R,23,R,0.0,R,15.0,R,8.0
481225,Undergraduate total,R,23,R,0.0,R,15.0,R,8.0
481225,"Undergraduate, degree/certificate-seeking",R,23,R,0.0,R,15.0,R,8.0
481243,All students total,R,413,A,,A,,R,413.0
481243,Undergraduate total,R,413,A,,A,,R,413.0
481243,"Undergraduate, degree/certificate-seeking",C,413,A,,A,,C,413.0
481252,All students total,R,127,A,,A,,R,127.0
481252,Undergraduate total,R,127,A,,A,,R,127.0
481252,"Undergraduate, degree/certificate-seeking",R,127,A,,A,,R,127.0
481289,All students total,R,146,A,,A,,R,146.0
481289,Undergraduate total,R,146,A,,A,,R,146.0
481289,"Undergraduate, degree/certificate-seeking",C,146,A,,A,,C,146.0
481298,All students total,R,45,A,,A,,R,45.0
481298,Undergraduate total,R,45,A,,A,,R,45.0
481298,"Undergraduate, degree/certificate-seeking",C,45,A,,A,,C,45.0
481313,All students total,R,145,A,,A,,R,145.0
481313,Undergraduate total,R,145,A,,A,,R,145.0
481313,"Undergraduate, degree/certificate-seeking",C,145,A,,A,,C,145.0
481322,All students total,R,63,A,,A,,R,63.0
481322,Undergraduate total,R,63,A,,A,,R,63.0
481322,"Undergraduate, degree/certificate-seeking",C,63,A,,A,,C,63.0
481331,All students total,R,112,A,,A,,R,112.0
481331,Undergraduate total,R,112,A,,A,,R,112.0
481331,"Undergraduate, degree/certificate-seeking",C,112,A,,A,,C,112.0
481340,All students total,R,50,R,0.0,R,48.0,R,2.0
481340,Undergraduate total,R,50,R,0.0,R,48.0,R,2.0
481340,"Undergraduate, degree/certificate-seeking",C,50,C,0.0,C,48.0,C,2.0
481368,All students total,R,95,A,,A,,R,95.0
481368,Undergraduate total,R,95,A,,A,,R,95.0
481368,"Undergraduate, degree/certificate-seeking",C,95,A,,A,,C,95.0
481386,All students total,R,352,A,,A,,R,352.0
481386,Undergraduate total,R,352,A,,A,,R,352.0
481386,"Undergraduate, degree/certificate-seeking",C,352,A,,A,,C,352.0
481401,All students total,R,907,R,718.0,R,126.0,R,63.0
481401,Undergraduate total,R,287,R,208.0,R,16.0,R,63.0
481401,"Undergraduate, degree/certificate-seeking",R,285,R,208.0,R,16.0,R,61.0
481401,"Undergraduate, non-degree/certificate-seeking",R,2,Z,0.0,Z,0.0,R,2.0
481401,Graduate,R,620,R,510.0,R,110.0,R,0.0
481410,All students total,R,95,A,,A,,R,95.0
481410,Undergraduate total,R,95,A,,A,,R,95.0
481410,"Undergraduate, degree/certificate-seeking",R,95,A,,A,,R,95.0
481429,All students total,R,235,A,,A,,R,235.0
481429,Undergraduate total,R,235,A,,A,,R,235.0
481429,"Undergraduate, degree/certificate-seeking",C,235,A,,A,,C,235.0
481438,All students total,R,80,A,,A,,R,80.0
481438,Undergraduate total,R,80,A,,A,,R,80.0
481438,"Undergraduate, degree/certificate-seeking",R,76,A,,A,,R,76.0
481438,"Undergraduate, non-degree/certificate-seeking",R,4,A,,A,,R,4.0
481447,All students total,R,36,A,,A,,R,36.0
481447,Undergraduate total,R,36,A,,A,,R,36.0
481447,"Undergraduate, degree/certificate-seeking",C,36,A,,A,,C,36.0
481456,All students total,R,44,A,,A,,R,44.0
481456,Undergraduate total,R,44,A,,A,,R,44.0
481456,"Undergraduate, degree/certificate-seeking",C,44,A,,A,,C,44.0
481465,All students total,R,170,A,,A,,R,170.0
481465,Undergraduate total,R,170,A,,A,,R,170.0
481465,"Undergraduate, degree/certificate-seeking",C,170,A,,A,,C,170.0
481474,All students total,R,211,A,,A,,R,211.0
481474,Undergraduate total,R,211,A,,A,,R,211.0
481474,"Undergraduate, degree/certificate-seeking",C,211,A,,A,,C,211.0
481483,All students total,R,396,A,,A,,R,396.0
481483,Undergraduate total,R,396,A,,A,,R,396.0
481483,"Undergraduate, degree/certificate-seeking",C,396,A,,A,,C,396.0
481508,All students total,R,74,A,,A,,R,74.0
481508,Undergraduate total,R,74,A,,A,,R,74.0
481508,"Undergraduate, degree/certificate-seeking",C,74,A,,A,,C,74.0
481517,All students total,R,150,A,,A,,R,150.0
481517,Undergraduate total,R,150,A,,A,,R,150.0
481517,"Undergraduate, degree/certificate-seeking",C,150,A,,A,,C,150.0
481526,All students total,R,295,A,,A,,R,295.0
481526,Undergraduate total,R,295,A,,A,,R,295.0
481526,"Undergraduate, degree/certificate-seeking",C,295,A,,A,,C,295.0
481535,All students total,R,31,A,,A,,R,31.0
481535,Graduate,R,31,A,,A,,R,31.0
481571,All students total,R,8,A,,A,,R,8.0
481571,Undergraduate total,R,8,A,,A,,R,8.0
481571,"Undergraduate, degree/certificate-seeking",C,8,A,,A,,C,8.0
481678,All students total,R,156,A,,A,,R,156.0
481678,Undergraduate total,R,156,A,,A,,R,156.0
481678,"Undergraduate, degree/certificate-seeking",C,156,A,,A,,C,156.0
481720,All students total,R,47,R,13.0,R,20.0,R,14.0
481720,Undergraduate total,R,42,R,13.0,R,18.0,R,11.0
481720,"Undergraduate, degree/certificate-seeking",R,42,R,13.0,R,18.0,R,11.0
481720,Graduate,R,5,Z,0.0,R,2.0,R,3.0
481739,All students total,R,115,A,,A,,R,115.0
481739,Undergraduate total,R,115,A,,A,,R,115.0
481739,"Undergraduate, degree/certificate-seeking",C,115,A,,A,,C,115.0
481748,All students total,R,240,A,,A,,R,240.0
481748,Undergraduate total,R,240,A,,A,,R,240.0
481748,"Undergraduate, degree/certificate-seeking",C,240,A,,A,,C,240.0
481775,All students total,R,408,R,0.0,R,72.0,R,336.0
481775,Undergraduate total,R,408,R,0.0,R,72.0,R,336.0
481775,"Undergraduate, degree/certificate-seeking",R,408,R,0.0,R,72.0,R,336.0
481845,All students total,R,144,A,,A,,R,144.0
481845,Undergraduate total,R,144,A,,A,,R,144.0
481845,"Undergraduate, degree/certificate-seeking",C,144,A,,A,,C,144.0
481863,All students total,R,154,R,0.0,R,94.0,R,60.0
481863,Undergraduate total,R,154,R,0.0,R,94.0,R,60.0
481863,"Undergraduate, degree/certificate-seeking",R,154,R,0.0,R,94.0,R,60.0
481890,All students total,R,236,R,0.0,R,100.0,R,136.0
481890,Undergraduate total,R,236,R,0.0,R,100.0,R,136.0
481890,"Undergraduate, degree/certificate-seeking",C,236,C,0.0,C,100.0,C,136.0
481906,All students total,R,203,R,0.0,R,128.0,R,75.0
481906,Undergraduate total,R,203,R,0.0,R,128.0,R,75.0
481906,"Undergraduate, degree/certificate-seeking",C,203,C,0.0,C,128.0,C,75.0
481960,All students total,R,334,A,,A,,R,334.0
481960,Undergraduate total,R,334,A,,A,,R,334.0
481960,"Undergraduate, degree/certificate-seeking",R,334,A,,A,,R,334.0
482015,All students total,R,1641,R,0.0,R,1641.0,R,0.0
482015,Undergraduate total,R,1641,R,0.0,R,1641.0,R,0.0
482015,"Undergraduate, degree/certificate-seeking",C,1641,C,0.0,C,1641.0,C,0.0
482060,All students total,R,450,A,,A,,R,450.0
482060,Undergraduate total,R,450,A,,A,,R,450.0
482060,"Undergraduate, degree/certificate-seeking",C,450,A,,A,,C,450.0
482097,All students total,R,872,A,,A,,R,872.0
482097,Undergraduate total,R,872,A,,A,,R,872.0
482097,"Undergraduate, degree/certificate-seeking",C,872,A,,A,,C,872.0
482149,All students total,R,9979,R,1469.0,R,6904.0,R,1606.0
482149,Undergraduate total,R,6352,R,695.0,R,5172.0,R,485.0
482149,"Undergraduate, degree/certificate-seeking",R,5863,R,472.0,R,4986.0,R,405.0
482149,"Undergraduate, non-degree/certificate-seeking",R,489,R,223.0,R,186.0,R,80.0
482149,Graduate,R,3627,R,774.0,R,1732.0,R,1121.0
482158,All students total,R,10346,R,4413.0,R,4672.0,R,1261.0
482158,Undergraduate total,R,9859,R,3974.0,R,4624.0,R,1261.0
482158,"Undergraduate, degree/certificate-seeking",R,8899,R,3444.0,R,4373.0,R,1082.0
482158,"Undergraduate, non-degree/certificate-seeking",R,960,R,530.0,R,251.0,R,179.0
482158,Graduate,R,487,R,439.0,R,48.0,R,0.0
482167,All students total,R,505,A,,A,,R,505.0
482167,Undergraduate total,R,505,A,,A,,R,505.0
482167,"Undergraduate, degree/certificate-seeking",C,505,A,,A,,C,505.0
482176,All students total,R,338,A,,A,,R,338.0
482176,Undergraduate total,R,338,A,,A,,R,338.0
482176,"Undergraduate, degree/certificate-seeking",C,338,A,,A,,C,338.0
482185,All students total,R,204,A,,A,,R,204.0
482185,Undergraduate total,R,204,A,,A,,R,204.0
482185,"Undergraduate, degree/certificate-seeking",C,204,A,,A,,C,204.0
482194,All students total,R,127,A,,A,,R,127.0
482194,Undergraduate total,R,127,A,,A,,R,127.0
482194,"Undergraduate, degree/certificate-seeking",C,127,A,,A,,C,127.0
482200,All students total,R,126,A,,A,,R,126.0
482200,Undergraduate total,R,126,A,,A,,R,126.0
482200,"Undergraduate, degree/certificate-seeking",C,126,A,,A,,C,126.0
482228,All students total,R,305,R,305.0,A,,A,
482228,Undergraduate total,R,233,R,233.0,A,,A,
482228,"Undergraduate, degree/certificate-seeking",R,211,R,211.0,A,,A,
482228,"Undergraduate, non-degree/certificate-seeking",R,22,R,22.0,A,,A,
482228,Graduate,R,72,R,72.0,A,,A,
482246,All students total,R,51,A,,A,,R,51.0
482246,Undergraduate total,R,51,A,,A,,R,51.0
482246,"Undergraduate, degree/certificate-seeking",C,51,A,,A,,C,51.0
482255,All students total,R,528,A,,A,,R,528.0
482255,Undergraduate total,R,528,A,,A,,R,528.0
482255,"Undergraduate, degree/certificate-seeking",C,528,A,,A,,C,528.0
482291,All students total,R,2143,A,,A,,R,2143.0
482291,Undergraduate total,R,2143,A,,A,,R,2143.0
482291,"Undergraduate, degree/certificate-seeking",C,2143,A,,A,,C,2143.0
482413,All students total,R,1823,R,903.0,R,853.0,R,67.0
482413,Undergraduate total,R,1366,R,753.0,R,612.0,R,1.0
482413,"Undergraduate, degree/certificate-seeking",R,1356,R,744.0,R,611.0,R,1.0
482413,"Undergraduate, non-degree/certificate-seeking",R,10,R,9.0,R,1.0,R,0.0
482413,Graduate,R,457,R,150.0,R,241.0,R,66.0
482422,All students total,R,299,R,169.0,R,127.0,R,3.0
482422,Undergraduate total,R,248,R,138.0,R,110.0,R,0.0
482422,"Undergraduate, degree/certificate-seeking",R,248,R,138.0,R,110.0,R,0.0
482422,Graduate,R,51,R,31.0,R,17.0,R,3.0
482431,All students total,R,2759,R,1551.0,R,1161.0,R,47.0
482431,Undergraduate total,R,2358,R,1410.0,R,944.0,R,4.0
482431,"Undergraduate, degree/certificate-seeking",R,2345,R,1398.0,R,943.0,R,4.0
482431,"Undergraduate, non-degree/certificate-seeking",R,13,R,12.0,R,1.0,R,0.0
482431,Graduate,R,401,R,141.0,R,217.0,R,43.0
482440,All students total,R,136,R,110.0,R,26.0,R,0.0
482440,Undergraduate total,R,133,R,108.0,R,25.0,R,0.0
482440,"Undergraduate, degree/certificate-seeking",R,131,R,106.0,R,25.0,R,0.0
482440,"Undergraduate, non-degree/certificate-seeking",R,2,R,2.0,R,0.0,R,0.0
482440,Graduate,R,3,R,2.0,R,1.0,R,0.0
482459,All students total,R,893,R,761.0,R,128.0,R,4.0
482459,Undergraduate total,R,778,R,678.0,R,100.0,R,0.0
482459,"Undergraduate, degree/certificate-seeking",R,774,R,674.0,R,100.0,R,0.0
482459,"Undergraduate, non-degree/certificate-seeking",R,4,R,4.0,R,0.0,R,0.0
482459,Graduate,R,115,R,83.0,R,28.0,R,4.0
482468,All students total,R,1513,R,1177.0,R,291.0,R,45.0
482468,Undergraduate total,R,1352,R,1065.0,R,245.0,R,42.0
482468,"Undergraduate, degree/certificate-seeking",R,1338,R,1051.0,R,245.0,R,42.0
482468,"Undergraduate, non-degree/certificate-seeking",R,14,R,14.0,R,0.0,R,0.0
482468,Graduate,R,161,R,112.0,R,46.0,R,3.0
482477,All students total,R,32744,R,30581.0,R,1945.0,R,218.0
482477,Undergraduate total,R,27424,R,25852.0,R,1405.0,R,167.0
482477,"Undergraduate, degree/certificate-seeking",R,27296,R,25725.0,R,1404.0,R,167.0
482477,"Undergraduate, non-degree/certificate-seeking",R,128,R,127.0,R,1.0,R,0.0
482477,Graduate,R,5320,R,4729.0,R,540.0,R,51.0
482486,All students total,R,40,R,33.0,R,7.0,R,0.0
482486,Undergraduate total,R,36,R,29.0,R,7.0,R,0.0
482486,"Undergraduate, degree/certificate-seeking",R,36,R,29.0,R,7.0,R,0.0
482486,Graduate,R,4,R,4.0,R,0.0,R,0.0
482538,All students total,R,63,R,42.0,R,21.0,R,0.0
482538,Undergraduate total,R,57,R,39.0,R,18.0,R,0.0
482538,"Undergraduate, degree/certificate-seeking",R,57,R,39.0,R,18.0,R,0.0
482538,Graduate,R,6,R,3.0,R,3.0,R,0.0
482547,All students total,R,65,R,26.0,R,38.0,R,1.0
482547,Undergraduate total,R,58,R,23.0,R,35.0,R,0.0
482547,"Undergraduate, degree/certificate-seeking",R,58,R,23.0,R,35.0,R,0.0
482547,Graduate,R,7,R,3.0,R,3.0,R,1.0
482556,All students total,R,262,R,168.0,R,93.0,R,1.0
482556,Undergraduate total,R,232,R,158.0,R,73.0,R,1.0
482556,"Undergraduate, degree/certificate-seeking",R,232,R,158.0,R,73.0,R,1.0
482556,Graduate,R,30,R,10.0,R,20.0,R,0.0
482565,All students total,R,62,R,47.0,R,15.0,R,0.0
482565,Undergraduate total,R,43,R,31.0,R,12.0,R,0.0
482565,"Undergraduate, degree/certificate-seeking",R,43,R,31.0,R,12.0,R,0.0
482565,Graduate,R,19,R,16.0,R,3.0,R,0.0
482574,All students total,R,619,R,536.0,R,82.0,R,1.0
482574,Undergraduate total,R,566,R,493.0,R,73.0,R,0.0
482574,"Undergraduate, degree/certificate-seeking",R,552,R,479.0,R,73.0,R,0.0
482574,"Undergraduate, non-degree/certificate-seeking",R,14,R,14.0,R,0.0,R,0.0
482574,Graduate,R,53,R,43.0,R,9.0,R,1.0
482608,All students total,R,267,R,235.0,R,31.0,R,1.0
482608,Undergraduate total,R,137,R,111.0,R,26.0,R,0.0
482608,"Undergraduate, degree/certificate-seeking",R,137,R,111.0,R,26.0,R,0.0
482608,Graduate,R,130,R,124.0,R,5.0,R,1.0
482617,All students total,R,43,R,34.0,R,9.0,R,0.0
482617,Undergraduate total,R,35,R,27.0,R,8.0,R,0.0
482617,"Undergraduate, degree/certificate-seeking",R,35,R,27.0,R,8.0,R,0.0
482617,Graduate,R,8,R,7.0,R,1.0,R,0.0
482635,All students total,R,433,R,245.0,R,186.0,R,2.0
482635,Undergraduate total,R,328,R,185.0,R,143.0,R,0.0
482635,"Undergraduate, degree/certificate-seeking",R,328,R,185.0,R,143.0,R,0.0
482635,Graduate,R,105,R,60.0,R,43.0,R,2.0
482653,All students total,R,289,R,141.0,R,132.0,R,16.0
482653,Undergraduate total,R,174,R,99.0,R,75.0,R,0.0
482653,"Undergraduate, degree/certificate-seeking",R,174,R,99.0,R,75.0,R,0.0
482653,Graduate,R,115,R,42.0,R,57.0,R,16.0
482680,All students total,R,23080,R,4809.0,R,14881.0,R,3390.0
482680,Undergraduate total,R,22138,R,4271.0,R,14542.0,R,3325.0
482680,"Undergraduate, degree/certificate-seeking",R,19874,R,3260.0,R,13813.0,R,2801.0
482680,"Undergraduate, non-degree/certificate-seeking",R,2264,R,1011.0,R,729.0,R,524.0
482680,Graduate,R,942,R,538.0,R,339.0,R,65.0
482699,All students total,R,2649,R,982.0,R,1446.0,R,221.0
482699,Undergraduate total,R,2649,R,982.0,R,1446.0,R,221.0
482699,"Undergraduate, degree/certificate-seeking",R,2209,R,782.0,R,1264.0,R,163.0
482699,"Undergraduate, non-degree/certificate-seeking",R,440,R,200.0,R,182.0,R,58.0
482705,All students total,R,15947,R,6558.0,R,6703.0,R,2686.0
482705,Undergraduate total,R,4547,R,1856.0,R,2373.0,R,318.0
482705,"Undergraduate, degree/certificate-seeking",R,2533,R,1041.0,R,1360.0,R,132.0
482705,"Undergraduate, non-degree/certificate-seeking",R,2014,R,815.0,R,1013.0,R,186.0
482705,Graduate,R,11400,R,4702.0,R,4330.0,R,2368.0
482936,All students total,R,1498,R,12.0,R,1226.0,R,260.0
482936,Undergraduate total,R,1413,R,12.0,R,1186.0,R,215.0
482936,"Undergraduate, degree/certificate-seeking",R,1354,R,8.0,R,1139.0,R,207.0
482936,"Undergraduate, non-degree/certificate-seeking",R,59,R,4.0,R,47.0,R,8.0
482936,Graduate,R,85,R,0.0,R,40.0,R,45.0
482963,All students total,R,520,R,0.0,R,484.0,R,36.0
482963,Undergraduate total,R,520,R,0.0,R,484.0,R,36.0
482963,"Undergraduate, degree/certificate-seeking",C,520,C,0.0,C,484.0,C,36.0
482981,All students total,R,237,A,,A,,R,237.0
482981,Undergraduate total,R,237,A,,A,,R,237.0
482981,"Undergraduate, degree/certificate-seeking",C,237,A,,A,,C,237.0
482990,All students total,R,653,A,,A,,R,653.0
482990,Undergraduate total,R,653,A,,A,,R,653.0
482990,"Undergraduate, degree/certificate-seeking",R,653,A,,A,,R,653.0
483009,All students total,R,363,A,,A,,R,363.0
483009,Undergraduate total,R,363,A,,A,,R,363.0
483009,"Undergraduate, degree/certificate-seeking",C,363,A,,A,,C,363.0
483018,All students total,R,134,R,8.0,R,65.0,R,61.0
483018,Undergraduate total,R,134,R,8.0,R,65.0,R,61.0
483018,"Undergraduate, degree/certificate-seeking",R,134,R,8.0,R,65.0,R,61.0
483036,All students total,R,3066,R,1400.0,R,1093.0,R,573.0
483036,Undergraduate total,R,2410,R,1167.0,R,852.0,R,391.0
483036,"Undergraduate, degree/certificate-seeking",R,2399,R,1159.0,R,852.0,R,388.0
483036,"Undergraduate, non-degree/certificate-seeking",R,11,R,8.0,R,0.0,R,3.0
483036,Graduate,R,656,R,233.0,R,241.0,R,182.0
483045,All students total,R,11548,R,5496.0,R,2023.0,R,4029.0
483045,Undergraduate total,R,11548,R,5496.0,R,2023.0,R,4029.0
483045,"Undergraduate, degree/certificate-seeking",R,8817,R,4665.0,R,1804.0,R,2348.0
483045,"Undergraduate, non-degree/certificate-seeking",R,2731,R,831.0,R,219.0,R,1681.0
483054,All students total,R,115,A,,A,,R,115.0
483054,Undergraduate total,R,115,A,,A,,R,115.0
483054,"Undergraduate, degree/certificate-seeking",C,115,A,,A,,C,115.0
483106,All students total,R,320,A,,A,,R,320.0
483106,Undergraduate total,R,320,A,,A,,R,320.0
483106,"Undergraduate, degree/certificate-seeking",C,320,A,,A,,C,320.0
483124,All students total,R,78248,R,78248.0,A,,A,
483124,Undergraduate total,R,57978,R,57978.0,A,,A,
483124,"Undergraduate, degree/certificate-seeking",R,56970,R,56970.0,A,,A,
483124,"Undergraduate, non-degree/certificate-seeking",R,1008,R,1008.0,A,,A,
483124,Graduate,R,20270,R,20270.0,A,,A,
483212,All students total,R,5314,R,2173.0,R,1245.0,R,1896.0
483212,Undergraduate total,R,5314,R,2173.0,R,1245.0,R,1896.0
483212,"Undergraduate, degree/certificate-seeking",R,4405,R,1757.0,R,1193.0,R,1455.0
483212,"Undergraduate, non-degree/certificate-seeking",R,909,R,416.0,R,52.0,R,441.0
483221,All students total,R,93,A,,A,,R,93.0
483221,Undergraduate total,R,93,A,,A,,R,93.0
483221,"Undergraduate, degree/certificate-seeking",R,93,A,,A,,R,93.0
483230,All students total,R,249,A,,A,,R,249.0
483230,Undergraduate total,R,249,A,,A,,R,249.0
483230,"Undergraduate, degree/certificate-seeking",C,249,A,,A,,C,249.0
483258,All students total,R,66,A,,A,,R,66.0
483258,Undergraduate total,R,66,A,,A,,R,66.0
483258,"Undergraduate, degree/certificate-seeking",C,66,A,,A,,C,66.0
483276,All students total,R,109,A,,A,,R,109.0
483276,Undergraduate total,R,109,A,,A,,R,109.0
483276,"Undergraduate, degree/certificate-seeking",C,109,A,,A,,C,109.0
483328,All students total,R,198,A,,A,,R,198.0
483328,Undergraduate total,R,198,A,,A,,R,198.0
483328,"Undergraduate, degree/certificate-seeking",C,198,A,,A,,C,198.0
483337,All students total,R,289,A,,A,,R,289.0
483337,Undergraduate total,R,289,A,,A,,R,289.0
483337,"Undergraduate, degree/certificate-seeking",C,289,A,,A,,C,289.0
483346,All students total,R,87,A,,A,,R,87.0
483346,Undergraduate total,R,87,A,,A,,R,87.0
483346,"Undergraduate, degree/certificate-seeking",C,87,A,,A,,C,87.0
483355,All students total,R,354,A,,A,,R,354.0
483355,Undergraduate total,R,354,A,,A,,R,354.0
483355,"Undergraduate, degree/certificate-seeking",C,354,A,,A,,C,354.0
483364,All students total,R,237,A,,A,,R,237.0
483364,Undergraduate total,R,237,A,,A,,R,237.0
483364,"Undergraduate, degree/certificate-seeking",C,237,A,,A,,C,237.0
483373,All students total,R,112,R,2.0,Z,0.0,R,110.0
483373,Undergraduate total,R,112,R,2.0,Z,0.0,R,110.0
483373,"Undergraduate, degree/certificate-seeking",R,112,R,2.0,Z,0.0,R,110.0
483382,All students total,R,400,A,,A,,R,400.0
483382,Undergraduate total,R,400,A,,A,,R,400.0
483382,"Undergraduate, degree/certificate-seeking",C,400,A,,A,,C,400.0
483425,All students total,R,76,A,,A,,R,76.0
483425,Undergraduate total,R,76,A,,A,,R,76.0
483425,"Undergraduate, degree/certificate-seeking",C,76,A,,A,,C,76.0
483443,All students total,R,765,R,758.0,R,0.0,R,7.0
483443,Undergraduate total,R,765,R,758.0,R,0.0,R,7.0
483443,"Undergraduate, degree/certificate-seeking",C,765,C,758.0,C,0.0,C,7.0
483470,All students total,R,59,A,,A,,R,59.0
483470,Undergraduate total,R,59,A,,A,,R,59.0
483470,"Undergraduate, degree/certificate-seeking",C,59,A,,A,,C,59.0
483504,All students total,R,956,A,,A,,R,956.0
483504,Undergraduate total,R,956,A,,A,,R,956.0
483504,"Undergraduate, degree/certificate-seeking",C,956,A,,A,,C,956.0
483513,All students total,R,107,A,,A,,R,107.0
483513,Undergraduate total,R,107,A,,A,,R,107.0
483513,"Undergraduate, degree/certificate-seeking",C,107,A,,A,,C,107.0
483559,All students total,R,82,A,,A,,R,82.0
483559,Undergraduate total,R,82,A,,A,,R,82.0
483559,"Undergraduate, degree/certificate-seeking",C,82,A,,A,,C,82.0
483577,All students total,R,48,A,,A,,R,48.0
483577,Undergraduate total,R,48,A,,A,,R,48.0
483577,"Undergraduate, degree/certificate-seeking",C,48,A,,A,,C,48.0
